1/4/2020,23:15,18.9833076,0,0,0,31939.09202,0,0,8.045023515,4684.051775,0,0,0,0,504.2517998,250.8496153,1275.019467,141.7120574,288.0274101,0,0,59638.41565,5123.197447,54433.65807,14.63730965,254.528594,91.64167834,0,0,0,0,0,912.1600667,3640.634337,108.4500805,316.9015896
1/4/2020,23:30,19.26383302,0,0,0,0,0,0,7.593943631,4581.480544,0,0,0,0,499.3460903,248.1360504,1275.035538,139.6009793,287.2543548,0,0,59568.05856,5116.395553,54381.57889,14.24777723,251.9395664,90.23722618,0,0,0,0,0,886.471172,3634.358115,107.7426772,314.8102671
1/4/2020,23:45,19.54567834,0,0,0,0,0,0,7.151545505,4479.155454,0,0,0,0,494.3917053,245.4193284,1275.051609,137.5031135,286.4816266,0,0,59497.73204,5109.595632,54329.51822,13.86160129,249.3197243,88.89368715,0,0,0,0,0,860.8489284,3628.070672,107.0364923,312.7227585
1/4/2020,0:00,19.82883626,0,0,0,0,0,0,6.718011113,4377.07674,0,0,0,0,489.3871663,242.6992281,1275.06768,135.4186155,285.7092271,0,0,59427.43611,5102.797686,54277.47607,13.47881874,246.6678088,87.58949077,0,0,0,0,0,835.2934038,3621.771947,106.3315315,310.639082
1/4/2020,0:15,18.33792984,0,0,0,0,0,0,6.164973381,4288.211727,0,0,0,0,484.0545427,239.8273451,1274.89644,133.0959111,284.7000246,0,0,59360.7756,5096.350398,54232.73165,13.15234695,243.9339848,86.28552011,0,0,0,0,0,807.6312761,3615.196088,105.5982131,308.4718177
1/4/2020,0:30,16.88507919,0,0,0,0,0,0,5.627879276,4199.534615,0,0,0,0,478.6625138,236.9511611,1274.725176,130.790478,283.6913905,0,0,59294.14263,5089.904893,54188.00093,12.82843796,241.1639839,85.00642538,0,0,0,0,0,780.0479154,3608.607837,104.8662364,306.3087554
1/4/2020,0:45,15.47149494,0,0,0,0,0,0,5.10723675,4111.04556,0,0,0,0,473.2090488,234.0703735,1274.553889,128.5025669,282.6833285,0,0,59227.53721,5083.461174,54143.28392,12.50711708,238.3561395,83.75343168,0,0,0,0,0,752.5434093,3602.007122,104.135608,304.149916
1/4/2020,1:00,14.09849196,0,0,0,0,0,0,4.603603574,4022.744718,0,0,0,0,467.6919987,231.1846631,1274.382578,126.2324415,281.6758424,0,0,59160.95933,5077.019242,54098.58061,12.18841024,235.5086428,82.52799472,0,0,0,0,0,725.1178457,3595.393871,103.4063342,301.9953207
1/4/2020,1:15,15.40634923,0,0,0,0,0,0,4.190459103,3946.319161,0,0,0,0,461.8948891,228.1833588,1274.383626,123.9626087,280.8222675,0,0,59095.26332,5070.66178,54054.61196,11.87742259,232.6883232,81.35981349,0,0,0,0,0,695.4811968,3588.664614,102.6670846,299.8115016
1/4/2020,1:30,16.75113734,0,0,0,0,0,0,3.790392847,3870.035383,0,0,0,0,456.0240908,225.1759858,1274.384675,121.7114297,279.9691114,0,0,59029.59417,5064.306064,54010.65658,11.56901699,229.8263266,80.22167457,0,0,0,0,0,665.9375052,3581.922271,101.9292458,297.6321041
